TN,FP,FN,TP,accuracy,sensitivity,specificity,balanced_acc,precision,f1_pos,roc_auc,pr_auc,threshold,dataset,prevalence,seed,model,strategy
2593,1007,117,283,0.719,0.7075,0.7202777777777778,0.7138888888888889,0.2193798449612403,0.3349112426035503,0.7645121527777778,0.2537576832273743,0.5,cardio,0.1,2,hgb,undersample
3321,279,283,117,0.8595,0.2925,0.9225,0.6074999999999999,0.29545454545454547,0.2939698492462312,0.7582277777777777,0.24967380990881366,0.5,cardio,0.1,2,hgb,smote
2484,1116,105,295,0.69475,0.7375,0.69,0.71375,0.2090715804394047,0.3257868580894534,0.7812746527777779,0.29214746748384746,0.07756393103131468,cardio,0.1,2,hgb,threshold
2731,869,132,268,0.74975,0.67,0.7586111111111111,0.7143055555555555,0.2357080035180299,0.3487312947299935,0.7797135416666666,0.28280455667409354,0.45804582821187084,cardio,0.1,2,hgb,weight+threshold
3565,35,371,29,0.8985,0.0725,0.9902777777777778,0.5313888888888889,0.453125,0.125,0.7941312499999998,0.30667181804785915,0.5,cardio,0.1,3,logreg,default
2805,795,124,276,0.77025,0.69,0.7791666666666667,0.7345833333333334,0.25770308123249297,0.3752549286199864,0.7941611111111112,0.30453112031369084,0.5,cardio,0.1,3,logreg,weight
2783,817,125,275,0.7645,0.6875,0.7730555555555556,0.7302777777777778,0.2518315018315018,0.3686327077747989,0.7929027777777777,0.3055628884538264,0.5,cardio,0.1,3,logreg,undersample
2806,794,121,279,0.77125,0.6975,0.7794444444444445,0.7384722222222222,0.26001863932898417,0.3788187372708758,0.7943777777777778,0.3055401595967544,0.5,cardio,0.1,3,logreg,smote
2647,953,104,296,0.73575,0.74,0.7352777777777778,0.737638888888889,0.23698959167333866,0.3590054578532444,0.7941312499999998,0.30667181804785915,0.09037650895654954,cardio,0.1,3,logreg,threshold
2714,886,109,291,0.75125,0.7275,0.7538888888888889,0.7406944444444445,0.24723874256584538,0.3690551680405834,0.7941611111111112,0.30453112031369084,0.47741678758735373,cardio,0.1,3,logreg,weight+threshold
3549,51,360,40,0.89725,0.1,0.9858333333333333,0.5429166666666667,0.43956043956043955,0.16293279022403262,0.7788006944444444,0.2877886496832446,0.5,cardio,0.1,3,rf,default
3565,35,367,33,0.8995,0.0825,0.9902777777777778,0.5363888888888889,0.4852941176470588,0.14102564102564105,0.7737090277777777,0.2895860038053014,0.5,cardio,0.1,3,rf,weight
2498,1102,95,305,0.70075,0.7625,0.6938888888888889,0.7281944444444444,0.21677327647476902,0.33757609297177643,0.7826458333333333,0.283644996719636,0.5,cardio,0.1,3,rf,undersample
3294,306,263,137,0.85775,0.3425,0.915,0.62875,0.309255079006772,0.3250296559905101,0.7579809027777777,0.25766453727701144,0.5,cardio,0.1,3,rf,smote
2886,714,143,257,0.78575,0.6425,0.8016666666666666,0.7220833333333333,0.2646755921730175,0.37490882567468997,0.7788006944444444,0.2877886496832446,0.14666666666666667,cardio,0.1,3,rf,threshold
2755,845,133,267,0.7555,0.6675,0.7652777777777777,0.7163888888888889,0.24010791366906475,0.35317460317460325,0.7737090277777777,0.2895860038053014,0.11666666666666667,cardio,0.1,3,rf,weight+threshold
3585,15,387,13,0.8995,0.0325,0.9958333333333333,0.5141666666666667,0.4642857142857143,0.060747663551401876,0.7960253472222222,0.32132505177838266,0.5,cardio,0.1,3,hgb,default
2741,859,127,273,0.7535,0.6825,0.7613888888888889,0.7219444444444445,0.2411660777385159,0.356396866840731,0.7975211805555555,0.328662234543657,0.5,cardio,0.1,3,hgb,weight
2512,1088,110,290,0.7005,0.725,0.6977777777777778,0.7113888888888888,0.2104499274310595,0.3262092238470191,0.769942361111111,0.26822659288646833,0.5,cardio,0.1,3,hgb,undersample
3338,262,260,140,0.8695,0.35,0.9272222222222222,0.638611111111111,0.3482587064676617,0.34912718204488774,0.7727628472222223,0.2792601763090682,0.5,cardio,0.1,3,hgb,smote
2876,724,133,267,0.78575,0.6675,0.7988888888888889,0.7331944444444445,0.2694248234106963,0.3838964773544213,0.7960253472222222,0.32132505177838266,0.12559788610723252,cardio,0.1,3,hgb,threshold
2897,703,137,263,0.79,0.6575,0.8047222222222222,0.731111111111111,0.2722567287784679,0.38506588579795026,0.7975211805555555,0.328662234543657,0.5478629381340467,cardio,0.1,3,hgb,weight+threshold
3557,43,363,37,0.8985,0.0925,0.9880555555555556,0.5402777777777777,0.4625,0.15416666666666665,0.7934583333333334,0.31016311043376604,0.5,cardio,0.1,4,logreg,default
2795,805,120,280,0.76875,0.7,0.7763888888888889,0.7381944444444444,0.25806451612903225,0.3771043771043771,0.7928381944444446,0.3077514768295104,0.5,cardio,0.1,4,logreg,weight
2771,829,117,283,0.7635,0.7075,0.7697222222222222,0.7386111111111111,0.25449640287769787,0.37433862433862436,0.7926895833333333,0.30972580287240103,0.5,cardio,0.1,4,logreg,undersample
2784,816,116,284,0.767,0.71,0.7733333333333333,0.7416666666666667,0.2581818181818182,0.37866666666666665,0.7931493055555555,0.3108284123153706,0.5,cardio,0.1,4,logreg,smote
2635,965,98,302,0.73425,0.755,0.7319444444444444,0.7434722222222222,0.23835832675611682,0.3623275344931014,0.7934583333333334,0.31016311043376604,0.09046445246141221,cardio,0.1,4,logreg,threshold
2634,966,101,299,0.73325,0.7475,0.7316666666666667,0.7395833333333334,0.23636363636363636,0.3591591591591592,0.7928381944444446,0.3077514768295104,0.46362486279724663,cardio,0.1,4,logreg,weight+threshold
3525,75,350,50,0.89375,0.125,0.9791666666666666,0.5520833333333333,0.4,0.19047619047619047,0.7820756944444446,0.3036283411564537,0.5,cardio,0.1,4,rf,default
3537,63,359,41,0.8945,0.1025,0.9825,0.5425,0.3942307692307692,0.1626984126984127,0.77625625,0.29858892186952024,0.5,cardio,0.1,4,rf,weight
2600,1000,97,303,0.72575,0.7575,0.7222222222222222,0.7398611111111111,0.23254029163468917,0.35584263065179095,0.7912434027777777,0.31764424797415525,0.5,cardio,0.1,4,rf,undersample
3285,315,252,148,0.85825,0.37,0.9125,0.64125,0.31965442764578833,0.3429895712630359,0.757273611111111,0.252709098812689,0.5,cardio,0.1,4,rf,smote
2828,772,131,269,0.77425,0.6725,0.7855555555555556,0.7290277777777778,0.2584053794428434,0.3733518390006939,0.7820756944444446,0.3036283411564537,0.14,cardio,0.1,4,rf,threshold
2545,1055,106,294,0.70975,0.735,0.7069444444444445,0.7209722222222222,0.21793921423276502,0.3361921097770154,0.77625625,0.29858892186952024,0.08666666666666667,cardio,0.1,4,rf,weight+threshold
3573,27,384,16,0.89725,0.04,0.9925,0.51625,0.37209302325581395,0.07223476297968398,0.803157638888889,0.31183308900548634,0.5,cardio,0.1,4,hgb,default
2854,746,121,279,0.78325,0.6975,0.7927777777777778,0.7451388888888889,0.27219512195121953,0.3915789473684211,0.7962447916666666,0.3103245110422539,0.5,cardio,0.1,4,hgb,weight
2621,979,101,299,0.73,0.7475,0.7280555555555556,0.7377777777777779,0.23395931142410015,0.3563766388557807,0.790298611111111,0.32124119589765826,0.5,cardio,0.1,4,hgb,undersample
3300,300,243,157,0.86425,0.3925,0.9166666666666666,0.6545833333333333,0.3435448577680525,0.36639439906651106,0.7753343750000001,0.2786321984893815,0.5,cardio,0.1,4,hgb,smote
2762,838,113,287,0.76225,0.7175,0.7672222222222222,0.7423611111111111,0.2551111111111111,0.3763934426229509,0.803157638888889,0.31183308900548634,0.09608342093318568,cardio,0.1,4,hgb,threshold
2835,765,120,280,0.77875,0.7,0.7875,0.7437499999999999,0.2679425837320574,0.38754325259515565,0.7962447916666666,0.3103245110422539,0.49038629498363784,cardio,0.1,4,hgb,weight+threshold
2324,276,700,700,0.756,0.5,0.8938461538461538,0.696923076923077,0.7172131147540983,0.5892255892255892,0.7897568681318681,0.6551971772398009,0.5,cardio,0.35,0,logreg,default
2003,597,448,952,0.73875,0.68,0.7703846153846153,0.7251923076923077,0.6145900581020013,0.6456425907087148,0.7897387362637364,0.654779793395983,0.5,cardio,0.35,0,logreg,weight
1989,611,442,958,0.73675,0.6842857142857143,0.765,0.7246428571428571,0.6105799872530274,0.6453351296732907,0.7897236263736265,0.654632513267685,0.5,cardio,0.35,0,logreg,undersample
1989,611,441,959,0.737,0.685,0.765,0.7250000000000001,0.610828025477707,0.6457912457912458,0.7898532967032967,0.654629120012379,0.5,cardio,0.35,0,logreg,smote
1963,637,433,967,0.7325,0.6907142857142857,0.755,0.7228571428571429,0.6028678304239401,0.6438082556591211,0.7897568681318681,0.6551971772398009,0.3395708556355848,cardio,0.35,0,logreg,threshold
1947,653,428,972,0.72975,0.6942857142857143,0.7488461538461538,0.7215659340659341,0.5981538461538461,0.6426446280991736,0.7897387362637364,0.654779793395983,0.4852874021548094,cardio,0.35,0,logreg,weight+threshold
2169,431,578,822,0.74775,0.5871428571428572,0.8342307692307692,0.7106868131868131,0.656025538707103,0.6196758386732002,0.7705370879120881,0.6295694741294039,0.5,cardio,0.35,0,rf,default
2186,414,589,811,0.74925,0.5792857142857143,0.8407692307692308,0.7100274725274726,0.6620408163265306,0.617904761904762,0.7696402472527472,0.6315099787910736,0.5,cardio,0.35,0,rf,weight
1823,777,398,1002,0.70625,0.7157142857142857,0.7011538461538461,0.708434065934066,0.5632377740303541,0.6303869141239384,0.7687270604395604,0.6213359080970282,0.5,cardio,0.35,0,rf,undersample
2027,573,504,896,0.73075,0.64,0.7796153846153846,0.7098076923076924,0.6099387338325392,0.624607877309167,0.767120054945055,0.6265882017218778,0.5,cardio,0.35,0,rf,smote
2098,502,528,872,0.7425,0.6228571428571429,0.806923076923077,0.7148901098901099,0.6346433770014556,0.6286950252343186,0.7705370879120881,0.6295694741294039,0.4633333333333333,cardio,0.35,0,rf,threshold
1919,681,448,952,0.71775,0.68,0.7380769230769231,0.7090384615384615,0.5829761175750153,0.6277612924497198,0.7696402472527472,0.6315099787910736,0.38333333333333336,cardio,0.35,0,rf,weight+threshold
2250,350,591,809,0.76475,0.5778571428571428,0.8653846153846154,0.7216208791208791,0.6980155306298533,0.6322782336850333,0.7872807692307693,0.6518538834254684,0.5,cardio,0.35,0,hgb,default
1982,618,431,969,0.73775,0.6921428571428572,0.7623076923076924,0.7272252747252748,0.610586011342155,0.6488115165718112,0.7863950549450549,0.6523715057317725,0.5,cardio,0.35,0,hgb,weight
1934,666,427,973,0.72675,0.695,0.7438461538461538,0.7194230769230769,0.5936546674801708,0.640342217834814,0.7832793956043956,0.6394097134523767,0.5,cardio,0.35,0,hgb,undersample
2092,508,502,898,0.7475,0.6414285714285715,0.8046153846153846,0.723021978021978,0.6386913229018493,0.6400570206699928,0.7877678571428571,0.6493416225666009,0.5,cardio,0.35,0,hgb,smote
2025,575,456,944,0.74225,0.6742857142857143,0.7788461538461539,0.7265659340659341,0.6214614878209348,0.646796848235697,0.7872807692307693,0.6518538834254684,0.3742865148615263,cardio,0.35,0,hgb,threshold
2054,546,457,943,0.74925,0.6735714285714286,0.79,0.7317857142857143,0.6333109469442579,0.65282104534441,0.7863950549450549,0.6523715057317725,0.5277495733614691,cardio,0.35,0,hgb,weight+threshold
2339,261,738,662,0.75025,0.47285714285714286,0.8996153846153846,0.6862362637362638,0.7172264355362947,0.5699526474386569,0.7897711538461538,0.6580885573944932,0.5,cardio,0.35,1,logreg,default
2037,563,470,930,0.74175,0.6642857142857143,0.7834615384615384,0.7238736263736263,0.622906898861353,0.6429312132734186,0.7896840659340658,0.6573787664166447,0.5,cardio,0.35,1,logreg,weight
2042,558,463,937,0.74475,0.6692857142857143,0.7853846153846153,0.7273351648351648,0.6267558528428093,0.6473229706390329,0.7904326923076922,0.6577006184537398,0.5,cardio,0.35,1,logreg,undersample
2035,565,471,929,0.741,0.6635714285714286,0.7826923076923077,0.7231318681318681,0.6218206157965194,0.6420179682100898,0.789614010989011,0.6580319783506308,0.5,cardio,0.35,1,logreg,smote
2084,516,493,907,0.74775,0.6478571428571429,0.8015384615384615,0.7246978021978022,0.6373858046380886,0.642578816861495,0.7897711538461538,0.6580885573944932,0.3635070145971418,cardio,0.35,1,logreg,threshold
2023,577,459,941,0.741,0.6721428571428572,0.7780769230769231,0.7251098901098901,0.6198945981554678,0.6449623029472241,0.7896840659340658,0.6573787664166447,0.4936803066505716,cardio,0.35,1,logreg,weight+threshold
2212,388,637,763,0.74375,0.545,0.8507692307692307,0.6978846153846154,0.6629018245004344,0.5981967855742847,0.7700089285714287,0.636711618985296,0.5,cardio,0.35,1,rf,default
2221,379,651,749,0.7425,0.535,0.8542307692307692,0.6946153846153846,0.6640070921985816,0.5925632911392406,0.7707729395604396,0.6393359246347051,0.5,cardio,0.35,1,rf,weight
1903,697,448,952,0.71375,0.68,0.7319230769230769,0.7059615384615385,0.5773195876288659,0.6244670383732371,0.774270054945055,0.6382604316195438,0.5,cardio,0.35,1,rf,undersample
2102,498,557,843,0.73625,0.6021428571428571,0.8084615384615385,0.7053021978021978,0.6286353467561522,0.6151039766508575,0.7693108516483517,0.6312680355037781,0.5,cardio,0.35,1,rf,smote
1967,633,486,914,0.72025,0.6528571428571428,0.7565384615384615,0.7046978021978021,0.5908209437621202,0.6202918221920598,0.7700089285714287,0.636711618985296,0.38333333333333336,cardio,0.35,1,rf,threshold
2004,596,505,895,0.72475,0.6392857142857142,0.7707692307692308,0.7050274725274726,0.6002682763246143,0.6191629194050501,0.7707729395604396,0.6393359246347051,0.39,cardio,0.35,1,rf,weight+threshold
2277,323,670,730,0.75175,0.5214285714285715,0.8757692307692307,0.6985989010989011,0.6932573599240266,0.5951895637994293,0.7909509615384617,0.6627314707366152,0.5,cardio,0.35,1,hgb,default
2028,572,476,924,0.738,0.66,0.78,0.72,0.6176470588235294,0.638121546961326,0.7923278846153846,0.6698054937676328,0.5,cardio,0.35,1,hgb,weight
1993,607,458,942,0.73375,0.6728571428571428,0.7665384615384615,0.7196978021978022,0.6081342801807618,0.6388606307222788,0.7872034340659341,0.6571679420211539,0.5,cardio,0.35,1,hgb,undersample
2155,445,562,838,0.74825,0.5985714285714285,0.8288461538461539,0.7137087912087912,0.6531566640685893,0.6246738725307491,0.7868925824175824,0.6483904001013975,0.5,cardio,0.35,1,hgb,smote
1877,723,376,1024,0.72525,0.7314285714285714,0.7219230769230769,0.7266758241758242,0.5861476817401259,0.6507785192246583,0.7909509615384617,0.6627314707366152,0.30310060538940214,cardio,0.35,1,hgb,threshold
1868,732,377,1023,0.72275,0.7307142857142858,0.7184615384615385,0.7245879120879122,0.582905982905983,0.6484944532488114,0.7923278846153846,0.6698054937676328,0.4411577872151005,cardio,0.35,1,hgb,weight+threshold
2334,266,712,688,0.7555,0.49142857142857144,0.8976923076923077,0.6945604395604396,0.7211740041928721,0.5845369583687341,0.7817211538461539,0.6538477300735722,0.5,cardio,0.35,2,logreg,default
2011,589,469,931,0.7355,0.665,0.7734615384615384,0.7192307692307692,0.6125,0.6376712328767125,0.7817010989010988,0.6537192156318813,0.5,cardio,0.35,2,logreg,weight
2004,596,466,934,0.7345,0.6671428571428571,0.7707692307692308,0.718956043956044,0.6104575163398693,0.6375426621160409,0.7816532967032966,0.6537286096350621,0.5,cardio,0.35,2,logreg,undersample
2011,589,473,927,0.7345,0.6621428571428571,0.7734615384615384,0.7178021978021978,0.6114775725593667,0.6358024691358025,0.7816247252747254,0.6539237088537667,0.5,cardio,0.35,2,logreg,smote
1965,635,438,962,0.73175,0.6871428571428572,0.7557692307692307,0.721456043956044,0.6023794614902943,0.6419753086419754,0.7817211538461539,0.6538477300735722,0.33704440810207886,cardio,0.35,2,logreg,threshold
2038,562,485,915,0.73825,0.6535714285714286,0.7838461538461539,0.7187087912087913,0.6194989844278944,0.6360792492179353,0.7817010989010988,0.6537192156318813,0.5073913024509128,cardio,0.35,2,logreg,weight+threshold
2172,428,587,813,0.74625,0.5807142857142857,0.8353846153846154,0.7080494505494506,0.6551168412570507,0.6156758803483529,0.7737880494505494,0.6413474294303949,0.5,cardio,0.35,2,rf,default
2180,420,590,810,0.7475,0.5785714285714286,0.8384615384615385,0.7085164835164836,0.6585365853658537,0.6159695817490495,0.7721925824175824,0.6401575679354385,0.5,cardio,0.35,2,rf,weight
1828,772,387,1013,0.71025,0.7235714285714285,0.703076923076923,0.7133241758241757,0.5675070028011204,0.6361067503924647,0.7722331043956044,0.6342995552660358,0.5,cardio,0.35,2,rf,undersample
2037,563,520,880,0.72925,0.6285714285714286,0.7834615384615384,0.7060164835164835,0.6098406098406098,0.6190643686246923,0.7674791208791208,0.6314911380651712,0.5,cardio,0.35,2,rf,smote
1933,667,444,956,0.72225,0.6828571428571428,0.7434615384615385,0.7131593406593406,0.5890326555760936,0.632484287131988,0.7737880494505494,0.6413474294303949,0.38666666666666666,cardio,0.35,2,rf,threshold
1991,609,467,933,0.731,0.6664285714285715,0.7657692307692308,0.7160989010989012,0.6050583657587548,0.6342624065261726,0.7721925824175824,0.6401575679354385,0.39929292929292926,cardio,0.35,2,rf,weight+threshold
2298,302,615,785,0.77075,0.5607142857142857,0.8838461538461538,0.7222802197802198,0.7221711131554738,0.6312826698833937,0.7903056318681319,0.6632482867047614,0.5,cardio,0.35,2,hgb,default
1969,631,438,962,0.73275,0.6871428571428572,0.7573076923076923,0.7222252747252748,0.6038920276208412,0.642833277647845,0.7895910714285714,0.6649904780385432,0.5,cardio,0.35,2,hgb,weight
1930,670,413,987,0.72925,0.705,0.7423076923076923,0.7236538461538462,0.5956547978273989,0.6457311089303238,0.7826171703296703,0.6497232393972104,0.5,cardio,0.35,2,hgb,undersample
2120,480,528,872,0.748,0.6228571428571429,0.8153846153846154,0.7191208791208792,0.6449704142011834,0.6337209302325582,0.7813946428571429,0.6446012559995263,0.5,cardio,0.35,2,hgb,smote
2062,538,469,931,0.74825,0.665,0.7930769230769231,0.7290384615384615,0.6337644656228727,0.6490066225165563,0.7903056318681319,0.6632482867047614,0.3783934094135978,cardio,0.35,2,hgb,threshold
1981,619,444,956,0.73425,0.6828571428571428,0.7619230769230769,0.7223901098901099,0.606984126984127,0.642689075630252,0.7895910714285714,0.6649904780385432,0.5032676658520777,cardio,0.35,2,hgb,weight+threshold
2328,272,707,693,0.75525,0.495,0.8953846153846153,0.6951923076923077,0.7181347150259068,0.586046511627907,0.7933104395604397,0.6558583548887715,0.5,cardio,0.35,3,logreg,default
2018,582,444,956,0.7435,0.6828571428571428,0.7761538461538462,0.7295054945054945,0.6215864759427828,0.650782845473111,0.7932898351648352,0.6555057324610682,0.5,cardio,0.35,3,logreg,weight
2001,599,432,968,0.74225,0.6914285714285714,0.7696153846153846,0.730521978021978,0.6177409061901723,0.6525109538254128,0.7930587912087912,0.6555218094056837,0.5,cardio,0.35,3,logreg,undersample
2007,593,442,958,0.74125,0.6842857142857143,0.7719230769230769,0.7281043956043955,0.6176660219213411,0.6492714334124026,0.7931,0.655476221039478,0.5,cardio,0.35,3,logreg,smote
1994,606,422,978,0.743,0.6985714285714286,0.7669230769230769,0.7327472527472527,0.6174242424242424,0.6554959785522789,0.7933104395604397,0.6558583548887715,0.34203818286664206,cardio,0.35,3,logreg,threshold
2010,590,441,959,0.74225,0.685,0.7730769230769231,0.7290384615384615,0.6191091026468689,0.6503899626992201,0.7932898351648352,0.6555057324610682,0.498131245006377,cardio,0.35,3,logreg,weight+threshold
2199,401,582,818,0.75425,0.5842857142857143,0.8457692307692307,0.7150274725274726,0.6710418375717802,0.6246659030164184,0.7823499999999999,0.6414214547351238,0.5,cardio,0.35,3,rf,default
2210,390,595,805,0.75375,0.575,0.85,0.7124999999999999,0.6736401673640168,0.6204238921001927,0.7805096153846155,0.6362556036450235,0.5,cardio,0.35,3,rf,weight
1895,705,412,988,0.72075,0.7057142857142857,0.7288461538461538,0.7172802197802197,0.583579444772593,0.6388619463304236,0.7854049450549451,0.6524474201818897,0.5,cardio,0.35,3,rf,undersample
2086,514,521,879,0.74125,0.6278571428571429,0.8023076923076923,0.7150824175824175,0.6310122038765255,0.6294307196562836,0.7785748626373628,0.6288078375093874,0.5,cardio,0.35,3,rf,smote
2094,506,501,899,0.74825,0.6421428571428571,0.8053846153846154,0.7237637362637362,0.6398576512455516,0.6409982174688057,0.7823499999999999,0.6414214547351238,0.43666666666666665,cardio,0.35,3,rf,threshold
2079,521,496,904,0.74575,0.6457142857142857,0.7996153846153846,0.7226648351648352,0.6343859649122807,0.64,0.7805096153846155,0.6362556036450235,0.42,cardio,0.35,3,rf,weight+threshold
2272,328,594,806,0.7695,0.5757142857142857,0.8738461538461538,0.7247802197802198,0.7107583774250441,0.6361483820047356,0.8010622252747253,0.6676415287565768,0.5,cardio,0.35,3,hgb,default
2016,584,426,974,0.7475,0.6957142857142857,0.7753846153846153,0.7355494505494505,0.6251604621309371,0.658553076402975,0.7996340659340659,0.6683925106349232,0.5,cardio,0.35,3,hgb,weight
1992,608,412,988,0.745,0.7057142857142857,0.7661538461538462,0.735934065934066,0.6190476190476191,0.6595460614152203,0.7984346153846152,0.664547457256438,0.5,cardio,0.35,3,hgb,undersample
2133,467,512,888,0.75525,0.6342857142857142,0.8203846153846154,0.7273351648351648,0.6553505535055351,0.6446460980036296,0.7955914835164835,0.6603107687017473,0.5,cardio,0.35,3,hgb,smote
1977,623,401,999,0.744,0.7135714285714285,0.7603846153846154,0.736978021978022,0.6159062885326757,0.6611515552614162,0.8010622252747253,0.6676415287565768,0.3395440728304706,cardio,0.35,3,hgb,threshold
2066,534,446,954,0.755,0.6814285714285714,0.7946153846153846,0.738021978021978,0.6411290322580645,0.6606648199445982,0.7996340659340659,0.6683925106349232,0.5164846641036499,cardio,0.35,3,hgb,weight+threshold
2295,305,669,731,0.7565,0.5221428571428571,0.8826923076923077,0.7024175824175825,0.7055984555984556,0.6001642036124794,0.7922098901098902,0.6577801890293432,0.5,cardio,0.35,4,logreg,default
2045,555,451,949,0.7485,0.6778571428571428,0.7865384615384615,0.7321978021978022,0.6309840425531915,0.6535812672176309,0.7926258241758242,0.6577627503573591,0.5,cardio,0.35,4,logreg,weight
2039,561,446,954,0.74825,0.6814285714285714,0.7842307692307692,0.7328296703296703,0.6297029702970297,0.6545454545454545,0.7925697802197803,0.6568945580302791,0.5,cardio,0.35,4,logreg,undersample
2044,556,450,950,0.7485,0.6785714285714286,0.7861538461538462,0.7323626373626374,0.6308100929614874,0.653819683413627,0.7918673076923077,0.6577737747025187,0.5,cardio,0.35,4,logreg,smote
2011,589,435,965,0.744,0.6892857142857143,0.7734615384615384,0.7313736263736264,0.620978120978121,0.6533513879485443,0.7922098901098902,0.6577801890293432,0.3365408690603198,cardio,0.35,4,logreg,threshold
1997,603,430,970,0.74175,0.6928571428571428,0.7680769230769231,0.730467032967033,0.6166560712015258,0.6525395223679785,0.7926258241758242,0.6577627503573591,0.48227466968345967,cardio,0.35,4,logreg,weight+threshold
2147,453,572,828,0.74375,0.5914285714285714,0.8257692307692308,0.7085989010989011,0.6463700234192038,0.617679970160388,0.7778931318681319,0.6397186192548167,0.5,cardio,0.35,4,rf,default
2163,437,592,808,0.74275,0.5771428571428572,0.8319230769230769,0.704532967032967,0.648995983935743,0.6109640831758033,0.7769596153846153,0.6360206795117924,0.5,cardio,0.35,4,rf,weight
1895,705,418,982,0.71925,0.7014285714285714,0.7288461538461538,0.7151373626373626,0.5820983995257855,0.6362163913184321,0.7743520604395605,0.6298007494193539,0.5,cardio,0.35,4,rf,undersample
2013,587,514,886,0.72475,0.6328571428571429,0.7742307692307693,0.703543956043956,0.6014935505770537,0.6167768882701009,0.7707896978021977,0.6263415404152002,0.5,cardio,0.35,4,rf,smote
1934,666,424,976,0.7275,0.6971428571428572,0.7438461538461538,0.7204945054945056,0.5943970767356882,0.6416831032215649,0.7778931318681319,0.6397186192548167,0.37666666666666665,cardio,0.35,4,rf,threshold
1798,802,368,1032,0.7075,0.7371428571428571,0.6915384615384615,0.7143406593406594,0.5627044711014176,0.6382189239332097,0.7769596153846153,0.6360206795117924,0.32,cardio,0.35,4,rf,weight+threshold
2243,357,583,817,0.765,0.5835714285714285,0.8626923076923076,0.7231318681318681,0.6959114139693356,0.6348096348096348,0.7984342032967032,0.6660486243953008,0.5,cardio,0.35,4,hgb,default
2022,578,415,985,0.75175,0.7035714285714286,0.7776923076923077,0.7406318681318682,0.6301983365323096,0.6648666891663854,0.799392445054945,0.663722843309227,0.5,cardio,0.35,4,hgb,weight
2010,590,419,981,0.74775,0.7007142857142857,0.7730769230769231,0.7368956043956044,0.6244430299172502,0.6603837091888253,0.793169642857143,0.658875449119772,0.5,cardio,0.35,4,hgb,undersample
2119,481,500,900,0.75475,0.6428571428571429,0.815,0.7289285714285714,0.6517016654598118,0.6472491909385114,0.7889392857142857,0.636640427703975,0.5,cardio,0.35,4,hgb,smote
2013,587,403,997,0.7525,0.7121428571428572,0.7742307692307693,0.7431868131868132,0.6294191919191919,0.6682305630026809,0.7984342032967032,0.6660486243953008,0.34991744970389965,cardio,0.35,4,hgb,threshold
2030,570,416,984,0.7535,0.7028571428571428,0.7807692307692308,0.7418131868131868,0.6332046332046332,0.6662153012863913,0.799392445054945,0.663722843309227,0.5025695495791249,cardio,0.35,4,hgb,weight+threshold
3920,0,80,0,0.98,0.0,1.0,0.5,0.0,0.0,0.8137101403061224,0.08738423019706493,0.5,diabetes,0.02,0,logreg,default
